Fecha;PM10;PM2.5;Velo-Viento;Precipitacion;Dirrecion;O3;CO;NO;NO2;NOX;SO2;Temperatura;Radiacion;HR
01-01-2023 03:1100;16,4;0;1,6;0;339;21,5;0,6;6,3;4,9;11,2;0;21;0;46
01-01-2023 04:1100;19,6;0;0,6;0;288;21,1;0,6;4,8;6,4;11,2;0;20,7;0;45
01-01-2023 01:1101;15;0;4,4;0;257;25,6;0,8;6,2;14,3;20,5;0;17,1;0;61
01-01-2023 02:1101;16,8;0;3,2;0;250;29,9;0,8;4,7;13,5;18,3;0;17,3;0;63
01-01-2023 03:1101;28;0;4,6;2,6;262;25,7;0,7;4,9;11,8;16,7;0;15,5;0;72
01-01-2023 04:1101;32,1;0;2,7;0;275;14,4;0,8;9,2;13,5;22,7;0;14,6;0;78
01-01-2023 01:1102;39,5;0;2,8;5,2;284;10,8;0,9;11,5;17,8;29,3;0;13,9;0;79
01-01-2023 02:1102;36,7;0;1,8;0;267;6,2;0,9;11,9;20,7;32,5;0;13,1;0;82
01-01-2023 03:1102;25,6;0;0,8;0;223;4,5;0,9;5,9;18,7;24,6;0;12,6;0;82
01-01-2023 04:1102;19,2;0;0,7;0;334;1;1,3;24,1;23,1;47,2;0;12,5;0;82
01-01-2023 01:1103;17,4;0;0,9;0;269;1;1,7;47,5;23,4;70,9;0;12,6;0;82
01-01-2023 02:1103;24;0;0,9;0,1;300;0,9;1,5;44,6;26,7;71,3;0;13,1;0;81
01-01-2023 03:1103;32;0;1;0;254;0,9;1,4;40,8;22,9;63,7;0;13;0;78
01-01-2023 04:1103;26,5;0;0,4;0;185;0,8;1,2;31,7;18,4;50,1;0;12,8;0;77
01-01-2023 01:1104;27,4;0;0,3;0;279;0,8;1,2;32,5;17,6;50,1;0;12,9;0;76
01-01-2023 02:1104;29,8;0;1,4;0;274;1;1,1;65;21,7;86,7;0;12,8;0;80
01-01-2023 03:1104;27,2;0;1,2;0;266;1;1;40,7;15,9;56,6;0;12,1;0;82
01-01-2023 04:1104;33,9;0;0,8;0;340;0,7;0,9;35,6;14;49,5;0;12;0;83
01-01-2023 01:1105;33,9;0;1,2;0;47;0,8;0,7;26,8;10,9;37,8;0;12,2;0;80
01-01-2023 02:1105;32,2;0;1,3;0;25;0,9;1;44;12,2;56,2;0;12,3;0;78
01-01-2023 03:1105;22,8;0;1,1;0,5;35;1;1;38,1;11,4;49,4;0;12,2;0;79
01-01-2023 04:1105;20,2;0;1,8;0,4;24;1,4;1,5;63,5;13,1;76,5;0;12,6;0;79
01-01-2023 01:1106;24,8;0;1,9;0;39;3,4;1,1;39,3;12,4;51,7;0;14;0;72
01-01-2023 02:1106;21,1;19;2,1;0;51;9,9;0,7;15,3;10;25,3;0;15,7;0;63
01-01-2023 03:1106;15,1;6;2,7;0;53;15,9;0,6;8,2;4,7;12,9;0;16,9;0;57
01-01-2023 04:1106;12;8;1,4;0;36;22,1;0,6;7;4,7;11,7;0;19,5;0;47
01-01-2023 01:1107;9,9;4;1;0;11;29,2;0,5;4;5,8;9,9;0;20,9;0;41
01-01-2023 02:1107;12,7;4;2,8;0;68;25,6;0,6;5,1;7,6;12,7;0;19,4;0;46
01-01-2023 03:1107;9,8;6;1,4;0;295;23,5;0,8;10;14,9;24,9;0;19;0;51
01-01-2023 04:1107;0;26;3,5;0;271;23,2;1;15;28,6;43,5;0;18,5;0;56
01-01-2023 01:1108;0;34;1,8;0;49;20;0,7;9,7;11,3;21;0;19,8;0;44
01-01-2023 02:1108;18,7;5;2,9;0;71;14,3;0,9;13;10,3;23,4;0;18,6;0;47
01-01-2023 03:1108;14,9;9;2,8;0;275;6,7;1,5;16,6;36,5;53,1;0;15,5;0;69
01-01-2023 04:1108;29,6;27;1,7;0;287;2,8;1,6;20,3;42,1;62,4;0;14,2;0;74
01-01-2023 01:1109;40;40;1;0;266;1;1,5;30,2;41,4;71,6;0;13,4;0;77
01-01-2023 02:1109;45,8;38;0,8;0;3;1;1,7;42,7;40,8;83,6;0;12,9;0;80
01-01-2023 03:1109;46;40;0,9;0;312;1,1;1,7;25,7;38,3;64;0;13;0;79
01-01-2023 04:1109;75,7;45;0,9;0;46;0,9;1,3;26,2;28,5;54,6;0;12,5;0;76
01-01-2023 01:1110;47,2;22;2,2;0;47;4,7;0,6;5;14,3;19,4;0;12,6;0;71
01-01-2023 02:1110;35,8;5;0,7;0;9;3,7;0,5;2,3;14,2;16,5;0;12,6;0;71
01-01-2023 03:1110;32,1;8;1,5;0;52;4,4;0,5;1,2;13,4;14,6;0;12,6;0;72
01-01-2023 04:1110;25,8;6;1,3;0;25;3,8;0,5;4;14,2;18,2;0;11,9;0;73
01-01-2023 01:1111;18,1;8;2,1;0;87;9,3;0,5;2,3;7,9;10,2;0;11,5;0;73
01-01-2023 02:1111;13,8;4;1,2;0;45;1,5;0,8;31,7;17,4;49,1;0;11,3;0;74
01-01-2023 03:1111;12,1;12;1,4;0;31;1,4;1,3;58;18,7;76,6;0;12,4;0;70
01-01-2023 04:1111;18;18;1,4;0;277;2,4;2,5;114,5;30,7;145,4;0;13,6;0;67
01-01-2023 01:1112;0;42;1,8;0;16;4,1;2;73,9;38,9;112,8;0;15;0;61
01-01-2023 02:1112;0;17;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 03:1112;0;7;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 04:1112;0;6;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 01:1113;0;4;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 02:1113;0;4;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 03:1113;0;0;0,6;0,3;345;0;0;0;0;0;0;17,4;0;57
01-01-2023 04:1113;11,5;0;0;0;0;11,6;0,8;0;0;0;0;18,7;0;52
01-01-2023 01:1114;15,6;11;4,4;0;88;10,9;0,7;13;7,6;20,5;0;17,4;0;54
01-01-2023 02:1114;14,6;8;4;0;84;8,7;0,9;16,2;8,8;25;0;16,6;0;56
01-01-2023 03:1114;0;6;0;0;0;6,8;1;0;0;0;0;0;0;61
01-01-2023 04:1114;11,2;9;1,8;0;82;5,6;0,8;15;11,8;26,9;0;14,9;0;62
01-01-2023 01:1115;14,4;7;2,5;0;73;7,3;0,6;8,7;7,8;16,5;0;14,5;0;0
01-01-2023 02:1115;12,9;6;0;0;0;5,6;0,6;0;0;0;0;14,3;0;65
01-01-2023 03:1115;10,8;4;1,9;0;85;5,6;0,6;5,6;8,3;13,9;0;14,2;0;65
01-01-2023 04:1115;0;11;0;0;0;6,8;0,5;0;0;0;0;13,5;0;69
01-01-2023 01:1116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 02:1116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 03:1116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 04:1116;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 01:1117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 02:1117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 03:1117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 04:1117;0;0;0;0;0;0;0;0;0;0;0;0;0;0
01-01-2023 01:1118;17,3;10;2,7;0;40;9,1;0,8;20,5;7,6;28,1;0;16,2;0;60
01-01-2023 02:1118;13,6;7;2,9;0;47;12,4;0,6;10,1;4,7;14,8;0;17,4;0;55
01-01-2023 03:1118;10,4;5;0,1;0;348;12;0,8;15,5;11,5;27,1;0;18,4;0;51
01-01-2023 04:1118;9,9;7;1,9;0,2;105;11,9;0,8;14,1;11,7;25,8;0;17,2;0;59
01-01-2023 01:1119;11;11;1,7;0;126;13,7;0,5;6,5;2,9;9,4;0;19,7;0;49
01-01-2023 02:1119;20;7;2;0;164;12;0,6;10,2;6;16,2;0;19,1;0;51
01-01-2023 03:1119;15,1;4;0,1;0;119;14,7;0,7;9,8;9,4;19,2;0;20,2;0;48
01-01-2023 04:1119;11,9;4;2,1;0;265;10,1;0,9;19,8;18,8;38,6;0;17,7;0;57
01-01-2023 01:1120;31,5;20;2,7;0;276;5,9;1,1;28,4;18,4;46,8;0;16,5;0;61
01-01-2023 02:1120;23,4;17;2,1;0;65;6,8;1;17,5;12,1;29,6;0;16,2;0;59
01-01-2023 03:1120;17,5;2;2,1;0;75;3,4;1;22,2;11,7;33,9;0;14,9;0;61
01-01-2023 04:1120;12,3;1;1,3;0;102;2,3;0,9;15,3;12,8;28,1;0;14,1;0;64
01-01-2023 01:1121;9,5;7;0,6;0;87;1,9;0,9;18,9;13,2;32;0;13,6;0;67
01-01-2023 02:1121;11,8;9;1,7;0;73;2,8;0,8;13,4;10,8;24,1;0;13,3;0;68
01-01-2023 03:1121;11,5;8;1,1;0;36;2,1;0,8;14,4;11,5;25,9;0;13,1;0;69
01-01-2023 04:1121;14,1;5;1,7;0;57;2,1;0,6;10,1;11,2;21,4;0;12,8;0;70
01-01-2023 01:1122;10,7;2;1,5;0;42;0,9;0,8;28,8;11,6;40,5;0;11,8;0;74
01-01-2023 02:1122;13,6;13;0,6;0;55;0,7;0,7;29,2;11;40,2;0;11;0;78
01-01-2023 03:1122;17,5;7;1,4;0;24;0,8;0,7;31,7;10,4;42,1;0;11;0;77
01-01-2023 04:1122;12,6;6;0,5;0;126;0,8;0,5;13,3;10,4;23,7;0;10,6;0;78
01-01-2023 01:1123;14;5;0,3;0;327;1;0,8;63,6;17,6;81,5;0;10,1;0;81
01-01-2023 02:1123;19;19;0,3;0;184;0,9;1;69,1;11,9;81;0;9,8;0;82
01-01-2023 03:1123;23,3;11;0,7;0;320;1,3;2,3;154,1;19,6;173,6;0;12,2;0;76
01-01-2023 04:1123;43;43;0,7;0;334;3,7;1,7;77,2;21,1;98,3;0;16,8;0;57
01-01-2023 01:1124;40,7;18;2,1;0;43;9,3;0,9;26,8;13,4;40,3;0;17,5;0;54
01-01-2023 02:1124;32,5;6;2,3;0;31;13,4;0,6;14,6;8,4;23;0;18,9;0;49
01-01-2023 03:1124;30,3;7;2,3;0;52;14,5;0,6;10,6;6,1;16,6;0;18,4;0;50
01-01-2023 04:1124;27,6;7;2,4;0;58;18,7;0,5;7,1;4,7;11,7;0;20,2;0;45
01-01-2023 01:1125;20,8;6;2,6;0;62;15,5;0,6;8;5,6;13,6;0;18,7;0;52
01-01-2023 02:1125;18,6;3;1,8;1,7;295;16,9;0,6;9,5;9,1;18,6;0;20,1;0;49
01-01-2023 03:1125;17,2;5;2,3;1,4;242;9,4;1;19;16,8;35,8;0;15,1;0;73
01-01-2023 04:1125;25;25;3,8;0;251;13,5;1;17,8;18,2;36;0;16,2;0;69
01-01-2023 01:1126;31,3;13;3,5;0;280;10,3;1,3;30,8;25,6;56,4;0;17,3;0;64
01-01-2023 02:1126;27,3;26;2,9;0;269;6,8;1,2;24,1;25,9;50;0;16,4;0;65
01-01-2023 03:1126;22,6;16;2,7;0;254;1,6;1,5;32,2;24,8;56,8;0;13,8;0;74
01-01-2023 04:1126;17,6;16;1,9;0;272;1;1,4;37;25,8;62,8;0;12,9;0;77
01-01-2023 01:1127;24,3;20;1,9;0;290;0,9;1,3;28,7;24,2;52,9;0;12,8;0;78
01-01-2023 02:1127;37,1;17;1,8;0;272;1;1,3;30,5;24,5;55,1;0;12,6;0;78
01-01-2023 03:1127;43,4;30;0,4;0;291;1;1,5;47,5;24,9;72,3;0;12,4;0;79
01-01-2023 04:1127;30,6;25;0,5;0;25;0,9;1,4;41,6;21,3;62,9;0;12,5;0;78
01-01-2023 01:1128;37,5;20;1,1;0;78;5,5;0,7;13,1;10,4;23,4;0;13;0;67
01-01-2023 02:1128;34;9;0,8;0;359;1,2;0,9;24,7;15,3;40,1;0;12,7;0;71
01-01-2023 03:1128;25,1;10;1,8;0;30;1;0,7;21,2;13,5;34,7;0;12,6;0;72
01-01-2023 04:1128;28,1;13;2;0;62;8,8;0,4;2,2;5,7;8;0;12,4;0;72
01-01-2023 01:1129;20,3;8;1,8;0,5;41;5,9;0,5;2,9;7,8;10,7;0;11,7;0;78
01-01-2023 02:1129;14,8;6;1,4;0;45;4,5;0,5;3,3;10;13,3;0;11,2;0;82
01-01-2023 03:1129;25;6;2,1;0;49;4,4;0,7;10,9;10,3;21,2;0;11,8;0;79
01-01-2023 04:1129;18,6;9;2;0;45;4,4;0,9;21,3;13,3;34,6;0;12,8;0;74
01-01-2023 01:1130;14,3;7;2,4;0;37;7,9;0,7;16;8,6;24,6;0;14,2;0;68
01-01-2023 02:1130;12;12;2,5;0;48;9,8;0,7;15,2;9,9;25,1;0;14,5;0;68
01-01-2023 03:1130;14,8;9;0,9;0,6;302;8,6;0,9;19,4;13,6;32,9;0;14,4;0;71
01-01-2023 04:1130;12;12;1,1;1,6;22;12;0,8;16;11,9;28;0;14,8;0;73
01-01-2023 01:1131;11,6;8;2,7;0,4;250;16,3;1,2;23;23,5;46,5;0;16;0;71
01-01-2023 02:1131;0;21;1,3;0,6;202;19,8;0,9;10,3;14,8;25,2;0;18;0;62
01-01-2023 03:1131;15,4;12;2,5;0;92;12,7;0,7;9,3;5,5;14,7;0;17,6;0;56
01-01-2023 04:1131;12,7;7;1,2;2;98;9,3;0,7;10,3;7,5;17,8;0;14,9;0;71
01-01-2023 01:1132;19;9;1,4;0;243;4,5;1,1;22,6;17,9;40,4;0;15,4;0;68
01-01-2023 02:1132;14,7;11;1,7;0;287;2,6;1,2;27,4;21;48,4;0;13,7;0;77
01-01-2023 03:1132;21,8;14;1,3;0;63;1,5;1,3;37,9;18,3;56,2;0;13,2;0;76
01-01-2023 04:1132;16,5;15;2,7;0;91;3,7;0,9;20,9;12,7;33,6;0;13,5;0;66
01-01-2023 01:1133;16,3;6;1,9;0;99;2,7;0,8;12,4;12,4;24,8;0;12,6;0;69
01-01-2023 02:1133;11,7;7;1,1;0;67;1,9;0,8;14,5;12,3;26,7;0;12;0;71
01-01-2023 03:1133;17,2;7;1,3;0;65;1,3;0,8;15,7;12,9;28,6;0;12;0;71
01-01-2023 04:1133;13,4;8;2,8;0;82;8,2;0,5;4,7;5,7;10,4;0;12,6;0;69
01-01-2023 01:1134;17,3;5;2,6;0;77;11,3;0,5;2,5;2,5;5;0;12,6;0;70
01-01-2023 02:1134;13,2;4;2,5;0;81;11,1;0,4;1,8;2,5;4,3;0;12,6;0;69
01-01-2023 03:1134;9,7;4;2,5;0;89;14,5;0,4;0,6;0,8;1,4;0;12,6;0;67
01-01-2023 04:1134;7,9;2;2;0;75;12,7;0,4;0,7;2,1;2,8;0;12;0;70
01-01-2023 01:1135;6,5;2;0,8;0;10;5,6;0,5;2,6;8;10,5;0;11;0;74
01-01-2023 02:1135;6;6;1;0;40;3,5;0,6;7,6;10,4;18,1;0;11;0;74
01-01-2023 03:1135;5;5;1,3;0;91;6,9;0,6;6;8,2;14,2;0;11,6;0;71
01-01-2023 04:1135;6,9;2;2,3;0;87;13,3;0,5;5,2;4,5;9,7;0;13,9;0;62
01-01-2023 01:1136;6,1;6;1,9;0;125;17;0,4;2,3;1,5;3,9;0;15,4;0;57
01-01-2023 02:1136;7;7;2,1;0;133;17,5;0,4;1,9;0,6;2,5;0;15,8;0;56
01-01-2023 03:1136;5,2;3;4,5;0,1;80;16,6;0,5;5,9;2,4;8,3;0;14,1;0;65
01-01-2023 04:1136;4,9;1;3,2;0;102;19,1;0,5;4,1;1,9;6;0;15,6;0;56
01-01-2023 01:1137;4,5;2;3,7;0;99;19,6;0,4;3,8;1,4;5,1;0;16,3;0;53
01-01-2023 02:1137;4,5;1;2,6;0;115;20,6;0,4;3,4;1;4,4;0;18;0;49
01-01-2023 03:1137;4,5;0;3,1;0;104;20,2;0,4;3;1,4;4,4;0;16,4;0;51
01-01-2023 04:1137;4,2;2;2,4;0;117;20,2;0,4;2,3;1,3;3,5;0;15,9;0;53
01-01-2023 01:1138;7,5;3;2,2;0;100;20,4;0,5;3,5;2,5;6;0;15,4;0;53
01-01-2023 02:1138;6,9;2;2,7;0;104;20,5;0,5;3,4;2,4;5,8;0;15,1;0;51
01-01-2023 03:1138;6,4;4;1,8;0;109;14,8;0,5;3,4;6,3;9,7;0;13,4;0;58
01-01-2023 04:1138;6;6;2;0;123;13,4;0,5;2,4;7,8;10,2;0;12,8;0;60
01-01-2023 01:1139;3,7;3;1,8;0;137;10,7;0,6;2,4;10,8;13,2;0;12,6;0;61
01-01-2023 02:1139;3,9;2;1,4;0;125;12,3;0,5;1,9;9,3;11,3;0;12,7;0;61
01-01-2023 03:1139;4;4;2,2;0;83;16,8;0,5;2,6;4,2;6,8;0;12,9;0;61
01-01-2023 04:1139;3;2;1,6;0;83;15,3;0,4;0,9;4;5;0;12,4;0;64
01-01-2023 01:1140;3,2;3;0,7;0;30;3,3;0,6;4,1;14,1;18,2;0;11,4;0;69
01-01-2023 02:1140;0;7;0,9;0;30;1,2;0,6;10,2;16,1;26,2;0;11,3;0;71
01-01-2023 03:1140;0;11;1,4;0;2;3,8;0,6;10,9;14;24,9;0;11,8;0;70
01-01-2023 04:1140;8;8;2,5;0;55;15,4;0,4;0,4;2,2;2,6;0;11,1;0;76
01-01-2023 01:1141;6,6;5;1,7;0;44;6,9;0,5;6,9;8,7;15,6;0;10,7;0;76
01-01-2023 02:1141;10;10;1,8;0;40;2,1;0,7;19;16,1;35;0;11,1;0;75
01-01-2023 03:1141;0;9;0,5;0,2;242;1,4;1,3;55,1;20,8;76;0;11,5;0;74
01-01-2023 04:1141;0;17;0,7;0;100;6,3;1,4;39,4;20,6;60;0;15;0;61
01-01-2023 01:1142;0;19;2,6;0;98;13,8;0,8;15,5;10,2;25,7;0;14,1;0;60
01-01-2023 02:1142;17,8;3;2,2;1,1;128;14,1;0,6;6,7;9,5;16,1;0;13,2;0;65
01-01-2023 03:1142;18,7;7;2,2;0,1;119;13,3;0,6;9,3;8,7;18;0;12,7;0;64
01-01-2023 04:1142;14,1;5;2,3;0;84;16,4;0,6;8;7,2;15,2;0;13,9;0;58
01-01-2023 01:1143;10,8;5;3,1;0;101;20,8;0,6;8,9;5,6;14,5;0;17;0;51
01-01-2023 02:1143;8,5;7;3,9;0;95;22,7;0,5;5,8;2,6;8,5;0;18,2;0;48
01-01-2023 03:1143;10,3;5;2,7;0;122;21,7;0,5;4,4;2,8;7,2;0;18,1;0;48
01-01-2023 04:1143;11,8;4;3,3;0;81;19,9;0,5;8,2;5,2;13,3;0;17,8;0;48
01-01-2023 01:1144;8,8;6;3;0;94;19,7;0,6;7,8;5,7;13,5;0;17,8;0;46
01-01-2023 02:1144;6,6;5;3;0;102;15,6;0,8;10,5;8,5;19,2;0;16;0;52
01-01-2023 03:1144;5;5;2,3;0;110;12;0,7;7,2;10,8;17,9;0;14,4;0;60
01-01-2023 04:1144;4,7;4;3,3;0;91;12,7;0,7;13,6;9,5;23,1;0;14;0;62
01-01-2023 01:1145;15;15;3,3;0;84;15,1;0,6;4,7;5,9;10,6;0;13,6;0;64
01-01-2023 02:1145;8,6;3;2,7;0;43;12,1;0,6;2,6;7,8;10,4;0;12,6;0;71
01-01-2023 03:1145;6,2;4;2;0;46;11,6;0,6;2;8,5;10,5;0;12,4;0;70
01-01-2023 04:1145;5,7;2;1,5;0;40;10;0,5;1,4;10,3;11,7;0;12,1;0;71
01-01-2023 01:1146;16,7;1;0,8;0;1;4,3;0,5;3,7;14,4;18,1;0;11,3;0;74
01-01-2023 02:1146;11,8;4;2,1;0;57;3,8;0,5;4,6;14,3;18,9;0;11,1;0;76
01-01-2023 03:1146;8,6;6;2,2;0;74;16,4;0,4;0,3;2,9;3,2;0;11,9;0;69
01-01-2023 04:1146;7,6;4;2,9;0;84;19,6;0,4;1,1;1,2;2,2;0;11,9;0;67
01-01-2023 01:1147;5,4;2;3;0;92;15,7;0,4;1,1;4,4;5,5;0;11,8;0;68
01-01-2023 02:1147;5,7;5;1,3;0;86;3,1;0,9;47,5;19,9;67,4;0;11,4;0;70
01-01-2023 03:1147;16;16;2,4;0;82;5,5;1;26,7;19;45,7;0;12,3;0;67
01-01-2023 04:1147;13;9;2,4;0;80;8,3;1,1;23,2;15,9;39,1;0;13,4;0;63
01-01-2023 01:1148;14;14;1,5;0;98;14;0,8;15,2;13;28,1;0;15,3;0;56
01-01-2023 02:1148;17,8;10;1,2;0;185;13,8;0,9;15,4;16,8;32,2;0;15,8;0;56
01-01-2023 03:1148;13,1;6;2;0;155;20,3;0,6;5,8;6;11,8;0;16,7;0;53
01-01-2023 04:1148;9,5;6;2,6;0;162;20,2;0,6;6,4;6,6;13;0;17;0;51
01-01-2023 01:1149;8;7;3;0;159;20,7;0,6;6,7;5,9;12,6;0;18,5;0;47
01-01-2023 02:1149;12,9;3;2,9;0;139;21,7;0,5;4,6;3,1;7,7;0;18,3;0;47
01-01-2023 03:1149;10,6;0;2,8;0;151;19,8;0,5;3,9;3,9;7,8;0;16,8;0;53
01-01-2023 04:1149;15,2;8;1,3;0;98;20,6;0,5;5,5;5,1;10,6;0;18,5;0;47
01-01-2023 01:1150;19,5;7;3,8;0;81;17;0,7;12,8;8,4;21,2;0;17,1;0;51
01-01-2023 02:1150;16,5;4;2,8;0;68;13,6;0,9;13,7;10;23,6;0;15,9;0;55
01-01-2023 03:1150;14,9;3;3;0;67;11,1;0,9;10,6;10,8;21,4;0;14,7;0;59
01-01-2023 04:1150;15;4;1,9;0;41;3,2;1,1;22;18;40;0;13,6;0;64
01-01-2023 01:1151;14,8;8;1,9;0;43;3,3;0,9;15,4;17,4;32,7;0;12,9;0;65
01-01-2023 02:1151;11,1;7;2,2;0;37;3;1;16,1;17,4;33,4;0;12,7;0;66
01-01-2023 03:1151;16;9;0,5;0;66;4,5;0,8;15,4;16,5;31,9;0;12,2;0;67
01-01-2023 04:1151;12,2;6;1,7;0;145;17,2;0,5;0,3;4,6;4,8;0;13;0;60
01-01-2023 01:1152;11,7;3;0,9;0;63;11,8;0,5;1,1;8,4;9,5;0;12,4;0;64
01-01-2023 02:1152;8,8;5;1,5;0;48;2,4;0,6;2,9;16,4;19,3;0;11,6;0;70
01-01-2023 03:1152;16;6;1,6;0;39;2,5;0,5;3,5;14,9;18,3;0;11,4;0;71
01-01-2023 04:1152;19,5;6;0,8;0;318;1;0,7;29,9;15,8;45,6;0;10,2;0;76
01-01-2023 01:1153;14;12;0,9;0;306;0,9;0,8;47,3;18,5;65,9;0;10,1;0;76
01-01-2023 02:1153;22;16;0,8;0;47;1,1;0,9;46,6;17,8;64,3;0;10,5;0;75
01-01-2023 03:1153;29,6;22;1,3;0;35;1,3;1,2;58,9;18,9;77,8;0;11,4;0;72
01-01-2023 04:1153;23;19;1,8;0;34;2,7;1,5;62,1;23;85;0;12,8;0;67
01-01-2023 01:1154;38,3;17;0,8;0;5;8,2;1,2;39,7;22,1;61,8;0;15,5;0;57
01-01-2023 02:1154;32,9;13;1,8;0;41;15,6;0,8;12,6;14,3;26,9;0;16,2;0;54
01-01-2023 03:1154;32,3;10;2,9;0;58;18,6;0,6;9,4;7,1;16,5;0;17,1;0;53
01-01-2023 04:1154;26,5;10;4,6;0;87;19,1;0,6;8,5;5,2;13,7;0;17;0;52
01-01-2023 01:1155;19,9;7;2,8;0;106;21,6;0,5;4,3;2,3;6,6;0;19,5;0;45
01-01-2023 02:1155;14,4;2;3,1;0;102;20,5;0,5;4,8;3,1;7,8;0;18,2;0;48
01-01-2023 03:1155;12,9;3;4,4;0;87;19,6;0,6;7,6;4,1;11,8;0;18,1;0;50
01-01-2023 04:1155;13,6;4;2,3;0,3;111;16,4;0,6;5,8;6;11,8;0;15,1;0;65
01-01-2023 01:1156;9,4;9;2,8;0;100;18,1;0,6;8,5;6,4;14,9;0;17,7;0;51
01-01-2023 02:1156;7,8;6;2,1;0;139;15,7;0,6;3,9;6,8;10,7;0;15,7;0;57
01-01-2023 03:1156;6,1;4;1,9;0;135;9,4;0,8;6,4;13,4;19,8;0;14,4;0;61
01-01-2023 04:1156;15,5;4;2,1;0;108;7,2;0,9;11,8;14,9;26,6;0;13,5;0;64
01-01-2023 01:1157;12,2;7;3,7;0;92;10,9;0,7;8,9;11,6;20,5;0;13,1;0;66
01-01-2023 02:1157;14,3;7;2,6;0;93;10,6;0,7;6,2;10,6;16,8;0;12,7;0;67
01-01-2023 03:1157;10,3;5;2;0;83;11,7;0,6;6,5;9,8;16,2;0;12,2;0;66
01-01-2023 04:1157;7,7;4;1,3;0;86;10,2;0,6;4,7;9,8;14,4;0;11,6;0;68
01-01-2023 01:1158;8,6;5;1,2;0;62;10,8;0,6;2,8;8,2;11,1;0;11,3;0;71
01-01-2023 02:1158;7,4;5;2,7;0;80;13,9;0,5;2,5;4,6;7,1;0;11,4;0;70
01-01-2023 03:1158;8,3;3;1,3;0;44;11,1;0,4;1,1;6,1;7,1;0;10,5;0;73
01-01-2023 04:1158;9,6;4;2,2;0;91;17,6;0,4;0,7;1,5;2,3;0;11,6;0;67
01-01-2023 01:1159;9,2;3;2,3;0;70;13,2;0,5;2,2;4,9;7,1;0;11,6;0;67
01-01-2023 02:1159;6,9;1;2,2;0;53;2,9;0,7;20,5;16,9;37,4;0;11,2;0;70
01-01-2023 03:1159;9;9;1,8;0;63;3,1;1;31,4;18,2;49,7;0;12,4;0;67
01-01-2023 04:1159;14;14;2,7;0;98;12;0,9;14,7;9,6;24,3;0;14,9;0;56
01-01-2023 01:1160;12,9;7;3;0;85;15,8;0,8;10,8;6,4;17,2;0;15,4;0;54
01-01-2023 02:1160;11,9;3;3,8;0;89;16,8;0;9;5;14;0;16;0;51
01-01-2023 03:1160;11,9;3;3,3;0;103;0;0,6;0;0;0;0;17,6;0;47
01-01-2023 04:1160;8,7;2;3,6;0;107;20,1;0,5;0;0;0;0;19,4;0;41
01-01-2023 01:1161;6,3;2;5,5;0;95;20,9;0,5;5,7;2,4;8;0;19,7;0;38
01-01-2023 02:1161;4,7;1;5,4;0;93;21,3;0,5;5,6;2;7,7;0;20,5;0;35
01-01-2023 03:1161;3,8;1;3,9;0;101;21,7;0,5;5,4;2,3;7,7;0;21,1;0;33
01-01-2023 04:1161;9,6;1;3,6;0;104;20,4;0,5;5,4;2,8;8,3;0;20,2;0;34
01-01-2023 01:1162;16,4;5;4,6;0;94;18,9;0,6;7,9;5,1;13;0;19;0;36
01-01-2023 02:1162;11,5;8;2,5;0;111;18;0,6;5;4,9;9,9;0;18,2;0;39
01-01-2023 03:1162;8;5;2,6;0;101;12,4;0,9;11,6;9,7;21,3;0;15,9;0;47
01-01-2023 04:1162;8,4;2;1,6;0;142;10,2;0,7;3,2;11;14,2;0;14,7;0;53
01-01-2023 01:1163;6,1;4;0,4;0;114;3,3;0,8;7,3;18,4;25,7;0;13,2;0;58
01-01-2023 02:1163;13,7;6;1,2;0;87;2,3;0,9;12,8;18,4;31,2;0;13;0;60
01-01-2023 03:1163;10,4;7;1,4;0;59;1,5;0,9;16;18;34;0;12,7;0;62
01-01-2023 04:1163;8;7;1,9;0;56;5,7;0,7;7,1;13,3;20,4;0;12,5;0;71
01-01-2023 01:1164;12,6;4;2,1;0;31;5,1;0,6;4,4;11,9;16,3;0;11,7;0;77
01-01-2023 02:1164;10,1;5;0,5;0;319;2,2;0,6;5,9;14,2;20,1;0;11,5;0;79
01-01-2023 03:1164;18,7;10;0,9;0;234;1,5;0,6;6,8;15,7;22,5;0;11,8;0;78
01-01-2023 04:1164;14,7;9;0,3;0;161;1,1;0,6;3,7;15,5;19,2;0;11,2;0;81
01-01-2023 01:1165;10,4;10;0,5;0;160;0,6;0,7;12;16,6;28,6;0;11;0;84
01-01-2023 02:1165;12,2;11;0,7;0;134;0,4;1,1;42,6;21,2;63,7;0;11;0;85
